537759,GS,537760,2017-01-17 14:30:37,242.54,242.54,242.52,242.52,164300
537760,GS,537761,2017-01-17 14:31:59,242.0,242.5525,241.97,242.5525,28900
537761,GS,537762,2017-01-17 14:32:01,242.53,242.98,242.29,242.48,33400
537762,GS,537763,2017-01-17 14:33:07,242.39,242.47,242.15,242.45,13400
537763,GS,537764,2017-01-17 14:34:23,242.35,242.47,242.27,242.2826,14600
537764,GS,537765,2017-01-17 14:35:22,242.215,242.33,241.8,242.0,27100
537765,GS,537766,2017-01-17 14:36:18,241.62,241.74,241.12,241.4432,18400
537766,GS,537767,2017-01-17 14:37:01,241.45,241.45,241.13,241.15,15200
537767,GS,537768,2017-01-17 14:38:01,241.26,241.54,241.1701,241.37,22700
537768,GS,537769,2017-01-17 14:39:58,241.35,241.55,241.21,241.46,15700
537769,GS,537770,2017-01-17 14:40:01,241.46,241.74,241.36,241.65,20500
537770,GS,537771,2017-01-17 14:41:08,241.51,241.94,241.45,241.8954,16400
537771,GS,537772,2017-01-17 14:42:01,241.851,242.02,241.63,241.7584,11600
537772,GS,537773,2017-01-17 14:43:05,241.6,241.84,241.5,241.55,17200
537773,GS,537774,2017-01-17 14:44:57,241.51,241.65,241.28,241.4976,24800
537774,GS,537775,2017-01-17 14:45:00,241.56,241.56,240.63,240.63,39700
537775,GS,537776,2017-01-17 14:46:55,240.66,240.73,240.61,240.6925,17600
537776,GS,537777,2017-01-17 14:47:02,240.72,240.72,239.71,239.88,73500
537777,GS,537778,2017-01-17 14:48:02,239.9,240.359,239.84,239.84,27100
537778,GS,537779,2017-01-17 14:49:58,239.84,240.11,239.717,239.82,26200
537779,GS,537780,2017-01-17 14:50:59,239.8332,240.14,239.69,239.78,23800
537780,GS,537781,2017-01-17 14:51:59,239.75,239.92,239.25,239.3,58100
537781,GS,537782,2017-01-17 14:52:59,239.3,239.48,238.94,239.38,44600
537782,GS,537783,2017-01-17 14:53:59,239.245,239.89,239.1066,239.8,54100
537783,GS,537784,2017-01-17 14:54:59,239.92,240.33,239.725,240.13,25000
537784,GS,537785,2017-01-17 14:55:02,240.135,240.26,239.84,240.06,15200
537785,GS,537786,2017-01-17 14:56:00,240.07,240.24,239.99,240.15,15000
537786,GS,537787,2017-01-17 14:57:00,240.1734,240.33,240.1,240.16,8000
537787,GS,537788,2017-01-17 14:58:58,240.18,240.31,240.14,240.14,7800
537788,GS,537789,2017-01-17 14:59:58,240.16,240.24,239.7,239.82,25700
537789,GS,537790,2017-01-17 15:00:00,239.84,240.13,239.785,239.9545,15400
537790,GS,537791,2017-01-17 15:01:58,239.91,239.91,239.2,239.46,19600
537791,GS,537792,2017-01-17 15:02:02,239.69,239.69,239.2,239.2,17600
537792,GS,537793,2017-01-17 15:03:03,239.21,239.62,239.21,239.56,9100
537793,GS,537794,2017-01-17 15:04:05,239.73,239.97,239.59,239.96900000000002,8900
537794,GS,537795,2017-01-17 15:05:57,239.88,239.89,239.54,239.8483,9600
537795,GS,537796,2017-01-17 15:06:00,239.75,240.42,239.75,240.28,17600
537796,GS,537797,2017-01-17 15:07:03,240.3659,240.61,240.15,240.515,20000
537797,GS,537798,2017-01-17 15:08:59,240.49,241.17,240.45,240.85,61700
537798,GS,537799,2017-01-17 15:09:55,240.85,240.9,239.8188,240.48,31200
537799,GS,537800,2017-01-17 15:10:59,240.57,240.71,240.05,240.25,84400
537800,GS,537801,2017-01-17 15:11:04,240.1,240.59,240.015,240.59,10000
537801,GS,537802,2017-01-17 15:12:03,240.3801,240.64,240.34,240.49,8300
537802,GS,537803,2017-01-17 15:13:55,240.48,240.59,240.44,240.545,8100
537803,GS,537804,2017-01-17 15:14:02,240.57,240.57,240.23,240.34,12200
537804,GS,537805,2017-01-17 15:15:59,240.34,241.03,240.34,240.895,18500
537805,GS,537806,2017-01-17 15:16:02,240.86,241.08,240.61,240.75,13200
537806,GS,537807,2017-01-17 15:17:59,240.79,241.13,240.79,241.02,10100
537807,GS,537808,2017-01-17 15:18:01,240.9401,241.095,240.73,240.7652,16600
537808,GS,537809,2017-01-17 15:19:01,240.7001,240.72,240.21,240.33,21000
537809,GS,537810,2017-01-17 15:20:07,240.51,240.7,240.3,240.54,8400
537810,GS,537811,2017-01-17 15:21:10,240.8512,240.91,240.7001,240.895,11300
537811,GS,537812,2017-01-17 15:22:03,240.83,240.98,240.75,240.98,17800
537812,GS,537813,2017-01-17 15:23:59,240.99,241.2,240.88,241.06,9900
537813,GS,537814,2017-01-17 15:24:01,241.03,241.03,240.65,240.66,9800
537814,GS,537815,2017-01-17 15:25:00,240.77,240.77,240.61,240.73,6600
537815,GS,537816,2017-01-17 15:26:51,240.69,240.75,240.6,240.6251,6300
537816,GS,537817,2017-01-17 15:27:56,240.58,240.7899,240.43,240.625,10100
537817,GS,537818,2017-01-17 15:28:03,240.66,240.66,240.21,240.23,6900
537818,GS,537819,2017-01-17 15:29:01,240.18,240.395,240.16,240.395,12600
537819,GS,537820,2017-01-17 15:30:07,240.4096,240.4096,240.15,240.23,7900
537820,GS,537821,2017-01-17 15:31:59,240.215,240.215,239.98,240.05,18400
537821,GS,537822,2017-01-17 15:32:07,240.1,240.2544,239.83,239.83,21900
537822,GS,537823,2017-01-17 15:33:01,239.95,240.06,239.81,240.01,21000
537823,GS,537824,2017-01-17 15:34:57,239.92,240.0,239.5,239.78,15200
537824,GS,537825,2017-01-17 15:35:00,239.74,239.99,239.64,239.91,18600
537825,GS,537826,2017-01-17 15:36:00,239.88,240.22,239.835,240.19,7300
537826,GS,537827,2017-01-17 15:37:59,240.21,240.21,239.8,240.0,12400
537827,GS,537828,2017-01-17 15:38:08,240.0,240.13,239.75,239.98,9100
537828,GS,537829,2017-01-17 15:39:06,239.76,239.99,239.76,239.9,3500
537829,GS,537830,2017-01-17 15:40:01,239.95,240.04,239.83,239.9,17000
537830,GS,537831,2017-01-17 15:41:10,239.9,240.18,239.9,240.12,11400
537831,GS,537832,2017-01-17 15:42:07,240.03,240.19,239.84,240.18,10300
537832,GS,537833,2017-01-17 15:43:04,240.139,240.33,240.03,240.33,7900
537833,GS,537834,2017-01-17 15:44:59,240.33,240.57,240.26,240.57,8700
537834,GS,537835,2017-01-17 15:45:00,240.49,240.665,240.41,240.65,5800
537835,GS,537836,2017-01-17 15:46:03,240.62,240.77,240.4675,240.77,13600
537836,GS,537837,2017-01-17 15:47:05,240.6776,240.855,240.6776,240.76,4300
537837,GS,537838,2017-01-17 15:48:06,240.76,240.95,240.6,240.6,13700
537838,GS,537839,2017-01-17 15:49:05,240.66,240.84,240.62,240.84,2200
537839,GS,537840,2017-01-17 15:50:07,240.88,241.18,240.88,241.13,14200
537840,GS,537841,2017-01-17 15:51:04,240.9,241.0,240.62,240.81,7300
537841,GS,537842,2017-01-17 15:52:02,240.7247,241.05,240.69,241.05,3700
537842,GS,537843,2017-01-17 15:53:57,240.9682,240.99,240.8,240.885,2600
537843,GS,537844,2017-01-17 15:54:54,240.94,241.02,240.86,240.97,12600
537844,GS,537845,2017-01-17 15:55:02,240.87,240.88,240.7,240.785,3200
537845,GS,537846,2017-01-17 15:56:07,240.81,240.81,240.57,240.69,4000
537846,GS,537847,2017-01-17 15:57:07,240.61,240.71,240.54,240.63,5100
537847,GS,537848,2017-01-17 15:58:57,240.65,240.7768,240.61,240.63,9800
537848,GS,537849,2017-01-17 15:59:05,240.67,240.7303,240.52,240.52,4100
537849,GS,537850,2017-01-17 16:00:55,240.58,240.68,240.5,240.5,5300
537850,GS,537851,2017-01-17 16:01:01,240.48,240.69,240.425,240.69,7000
537851,GS,537852,2017-01-17 16:02:59,240.57,240.67,240.26,240.26,8000
537852,GS,537853,2017-01-17 16:03:00,240.31,240.41,240.16,240.16,12200
537853,GS,537854,2017-01-17 16:04:02,240.25,240.38,240.1801,240.38,5900
537854,GS,537855,2017-01-17 16:05:59,240.4,240.44,240.24,240.24,3600
537855,GS,537856,2017-01-17 16:06:54,240.24,240.25,240.0,240.0971,9000
537856,GS,537857,2017-01-17 16:07:00,240.199,240.33,240.06,240.33,3400
537857,GS,537858,2017-01-17 16:08:58,240.44,240.44,240.21,240.21,4900
537858,GS,537859,2017-01-17 16:09:58,240.2346,240.25,240.01,240.01,8600
537859,GS,537860,2017-01-17 16:10:59,240.08,240.11,240.01,240.06,3900
537860,GS,537861,2017-01-17 16:11:00,240.02,240.05,239.89,239.95,10800
537861,GS,537862,2017-01-17 16:12:03,239.95,240.07,239.8,239.82,9900
537862,GS,537863,2017-01-17 16:13:05,239.85,240.07,239.8,239.87900000000002,6100
537863,GS,537864,2017-01-17 16:14:59,239.83,239.907,239.7,239.88,7300
537864,GS,537865,2017-01-17 16:15:55,239.79,239.9,239.78,239.85,5400
537865,GS,537866,2017-01-17 16:16:56,239.87,239.87,239.71,239.78,8400
537866,GS,537867,2017-01-17 16:17:01,239.74,239.91,239.54,239.5935,14200
537867,GS,537868,2017-01-17 16:18:04,239.67,239.75,239.5,239.5,15800
537868,GS,537869,2017-01-17 16:19:04,239.5483,239.59,239.41,239.41,6200
537869,GS,537870,2017-01-17 16:20:03,239.49,239.57,239.41,239.41,17000
537870,GS,537871,2017-01-17 16:21:56,239.477,239.8266,239.35,239.8266,14000
537871,GS,537872,2017-01-17 16:22:00,239.83,239.98,239.74,239.97799999999998,7100
537872,GS,537873,2017-01-17 16:23:02,239.935,239.98,239.69,239.85,6100
537873,GS,537874,2017-01-17 16:24:04,239.86,239.989,239.86,239.94,2400
537874,GS,537875,2017-01-17 16:25:13,239.97,239.97,239.6,239.85,9300
537875,GS,537876,2017-01-17 16:26:57,239.82,239.87,239.69,239.865,5600
537876,GS,537877,2017-01-17 16:27:06,239.93900000000002,240.11,239.86,240.08,3500
537877,GS,537878,2017-01-17 16:28:53,240.03,240.06,239.98,240.0,4600
537878,GS,537879,2017-01-17 16:29:03,239.97,240.11,239.89,240.11,4700
537879,GS,537880,2017-01-17 16:30:01,240.08,240.17,240.02,240.17,4400
537880,GS,537881,2017-01-17 16:31:04,240.09,240.11,239.9,240.02,8700
537881,GS,537882,2017-01-17 16:32:00,240.01,240.04,239.79,239.84,6100
537882,GS,537883,2017-01-17 16:33:00,239.84,239.96,239.78,239.78,6900
537883,GS,537884,2017-01-17 16:34:00,239.82,239.87,239.53,239.54,19300
537884,GS,537885,2017-01-17 16:35:07,239.61,239.71,239.58,239.71,8600
537885,GS,537886,2017-01-17 16:36:06,239.74,239.77,239.68,239.68,2700
537886,GS,537887,2017-01-17 16:37:07,239.69,239.69,239.55,239.56,6000
537887,GS,537888,2017-01-17 16:38:59,239.59,239.61,239.41,239.45,31400
537888,GS,537889,2017-01-17 16:39:00,239.45,239.4692,239.125,239.21,35100
537889,GS,537890,2017-01-17 16:40:59,239.2,239.24,239.02,239.06,18000
537890,GS,537891,2017-01-17 16:41:02,239.04,239.18,239.03,239.14,15100
537891,GS,537892,2017-01-17 16:42:03,239.18,239.29,239.13,239.22,17300
537892,GS,537893,2017-01-17 16:43:00,239.23,239.3,239.14,239.16099999999997,8100
537893,GS,537894,2017-01-17 16:44:55,239.2545,239.42,239.22,239.395,8000
537894,GS,537895,2017-01-17 16:45:00,239.395,239.46,239.37,239.42,9400
537895,GS,537896,2017-01-17 16:46:58,239.4,239.56,239.35,239.49,15100
537896,GS,537897,2017-01-17 16:47:00,239.49,239.67,239.38,239.57,17700
537897,GS,537898,2017-01-17 16:48:59,239.62,239.84,239.58,239.815,19000
537898,GS,537899,2017-01-17 16:49:00,239.84,239.89,239.78,239.8153,6900
537899,GS,537900,2017-01-17 16:50:04,239.84,240.07,239.815,240.07,12100
537900,GS,537901,2017-01-17 16:51:00,240.06,240.15,239.87,240.15,12300
537901,GS,537902,2017-01-17 16:52:21,240.085,240.4395,240.085,240.29,9200
537902,GS,537903,2017-01-17 16:53:17,240.345,240.345,240.25,240.2569,2800
537903,GS,537904,2017-01-17 16:54:17,240.28,240.29,240.21,240.23,600
537904,GS,537905,2017-01-17 16:55:08,240.25900000000001,240.39,240.23,240.33,9700
537905,GS,537906,2017-01-17 16:56:20,240.31,240.35,240.0505,240.09,7000
537906,GS,537907,2017-01-17 16:57:20,240.23,240.26,240.14,240.14,1000
537907,GS,537908,2017-01-17 16:58:09,240.19,240.19,240.05,240.15,2300
537908,GS,537909,2017-01-17 16:59:11,240.1,240.21,240.1,240.14,5100
537909,GS,537910,2017-01-17 17:00:05,240.14,240.14,240.07,240.1303,2800
537910,GS,537911,2017-01-17 17:01:09,240.1337,240.18,240.05,240.06,3100
537911,GS,537912,2017-01-17 17:02:02,240.07,240.114,239.96,239.985,9800
537912,GS,537913,2017-01-17 17:03:02,240.0,240.0,239.72,239.82,13100
537913,GS,537914,2017-01-17 17:04:03,239.85,239.9,239.51,239.51,14500
537914,GS,537915,2017-01-17 17:05:00,239.5,239.545,239.385,239.3979,13900
537915,GS,537916,2017-01-17 17:06:57,239.39,239.39,239.1,239.12,25000
537916,GS,537917,2017-01-17 17:07:57,239.12,239.2,239.0,239.0,22600
537917,GS,537918,2017-01-17 17:08:59,239.0,239.04,238.91,238.91,41500
537918,GS,537919,2017-01-17 17:09:01,238.9,239.22,238.86,239.19,20500
537919,GS,537920,2017-01-17 17:10:01,239.185,239.36,239.16,239.3028,8400
537920,GS,537921,2017-01-17 17:11:00,239.21,239.255,238.995,239.03,7800
537921,GS,537922,2017-01-17 17:12:18,239.05,239.08,238.98,238.99,3200
537922,GS,537923,2017-01-17 17:13:00,239.03,239.07,238.98,239.0,11500
537923,GS,537924,2017-01-17 17:14:13,239.0,239.0525,238.98,238.98,1800
537924,GS,537925,2017-01-17 17:15:10,239.02,239.05,238.88,238.9,6600
537925,GS,537926,2017-01-17 17:16:05,238.91,239.0873,238.88,239.0873,12100
537926,GS,537927,2017-01-17 17:17:05,239.0958,239.21,239.0882,239.2,4300
537927,GS,537928,2017-01-17 17:18:00,239.18,239.18,239.05,239.08,6600
537928,GS,537929,2017-01-17 17:19:12,239.11,239.11,238.85,238.9925,17600
537929,GS,537930,2017-01-17 17:20:00,238.91,239.09,238.9,238.94,9000
537930,GS,537931,2017-01-17 17:21:59,238.94,239.01,238.8033,238.888,10000
537931,GS,537932,2017-01-17 17:22:00,238.8,238.90900000000002,238.8,238.85,9000
537932,GS,537933,2017-01-17 17:23:58,238.86,238.8945,238.85,238.875,27600
537933,GS,537934,2017-01-17 17:24:55,238.875,238.99900000000002,238.85,238.96,12000
537934,GS,537935,2017-01-17 17:25:00,238.985,239.17,238.96,239.15,16500
537935,GS,537936,2017-01-17 17:26:07,239.2,239.28,239.2,239.24,6800
537936,GS,537937,2017-01-17 17:27:59,239.21,239.27,239.105,239.248,7400
537937,GS,537938,2017-01-17 17:28:00,239.3,239.3229,239.11,239.2,9200
537938,GS,537939,2017-01-17 17:29:26,239.2161,239.39,239.2161,239.39,1000
537939,GS,537940,2017-01-17 17:30:03,239.43,239.5,239.08,239.105,15100
537940,GS,537941,2017-01-17 17:31:02,239.105,239.105,238.92,238.95,3800
537941,GS,537942,2017-01-17 17:32:03,238.99,239.16,238.95,239.125,7600
537942,GS,537943,2017-01-17 17:33:00,239.135,239.33,239.115,239.23,3400
537943,GS,537944,2017-01-17 17:34:01,239.16,239.28,239.0901,239.28,900
537944,GS,537945,2017-01-17 17:35:10,239.225,239.405,239.19,239.405,10400
537945,GS,537946,2017-01-17 17:36:10,239.4,239.48,239.35,239.45,4100
537946,GS,537947,2017-01-17 17:37:02,239.4,239.41,239.2,239.2,9300
537947,GS,537948,2017-01-17 17:38:00,239.2,239.34,239.2,239.3,3800
537948,GS,537949,2017-01-17 17:39:59,239.38,239.38,239.25,239.36,2700
537949,GS,537950,2017-01-17 17:40:00,239.27,239.31,239.23,239.24,2400
537950,GS,537951,2017-01-17 17:41:58,239.32,239.33,239.21,239.25,2800
537951,GS,537952,2017-01-17 17:42:23,239.25,239.35,239.23,239.25,6600
537952,GS,537953,2017-01-17 17:43:59,239.26,239.26,239.08,239.12,10500
537953,GS,537954,2017-01-17 17:44:00,239.07,239.13,239.0,239.03,8300
