537759,GS,537760,2017-01-17 14:30:37,242.54,242.54,242.52,242.52,164300
537954,GS,537955,2017-01-17 17:45:00,239.06,239.11,238.96,239.11,5200
537955,GS,537956,2017-01-17 17:46:03,239.09,239.11,239.0,239.07,4100
537956,GS,537957,2017-01-17 17:47:07,239.0,239.01,238.87,238.89,3800
537957,GS,537958,2017-01-17 17:48:55,238.9,239.11,238.87,239.11,8400
537958,GS,537959,2017-01-17 17:49:00,239.11,239.19,239.08,239.085,3400
537959,GS,537960,2017-01-17 17:50:02,239.12,239.12,238.99,238.99,7100
537960,GS,537961,2017-01-17 17:51:46,238.985,239.02,238.949,238.98,8000
537961,GS,537962,2017-01-17 17:52:57,238.97,239.12,238.95,239.04,8300
537962,GS,537963,2017-01-17 17:53:06,239.05,239.06,238.99,239.01,3900
537963,GS,537964,2017-01-17 17:54:12,239.06,239.06,238.85,238.87,16300
537964,GS,537965,2017-01-17 17:55:05,238.91,238.945,238.85,238.85,3300
537965,GS,537966,2017-01-17 17:56:58,238.85,238.93,238.85,238.85,14800
537966,GS,537967,2017-01-17 17:57:00,238.862,238.88,238.585,238.6,16300
537967,GS,537968,2017-01-17 17:58:06,238.62,238.63,238.54,238.54,7400
537968,GS,537969,2017-01-17 17:59:01,238.5005,238.52,238.4,238.42,15400
537969,GS,537970,2017-01-17 18:00:00,238.43,238.48,238.261,238.31,13600
537970,GS,537971,2017-01-17 18:01:01,238.33,238.62,238.26,238.49,13000
537971,GS,537972,2017-01-17 18:02:03,238.47,238.51,238.28,238.3548,10400
537972,GS,537973,2017-01-17 18:03:58,238.4,238.46,238.34,238.4431,5400
537973,GS,537974,2017-01-17 18:04:05,238.45,238.57,238.41,238.5501,2700
537974,GS,537975,2017-01-17 18:05:14,238.59,238.64,238.54,238.639,13300
537975,GS,537976,2017-01-17 18:06:04,238.63,238.73,238.54,238.6,10400
537976,GS,537977,2017-01-17 18:07:00,238.56,238.625,238.56,238.59,4400
537977,GS,537978,2017-01-17 18:08:01,238.59,238.59,238.5,238.51,3500
537978,GS,537979,2017-01-17 18:09:02,238.54,238.76,238.51,238.6647,9900
537979,GS,537980,2017-01-17 18:10:09,238.67,238.77,238.67,238.77,2300
537980,GS,537981,2017-01-17 18:11:59,238.8,238.82,238.74,238.74,8300
537981,GS,537982,2017-01-17 18:12:06,238.76,238.79,238.74,238.785,3200
537982,GS,537983,2017-01-17 18:13:59,238.78,238.79,238.55,238.6,8400
537983,GS,537984,2017-01-17 18:14:59,238.56,238.63,238.52,238.63,3000
537984,GS,537985,2017-01-17 18:15:07,238.56,238.9,238.56,238.84,15400
537985,GS,537986,2017-01-17 18:16:58,238.66,238.84,238.66,238.78,2000
537986,GS,537987,2017-01-17 18:17:21,238.84,239.06,238.83,239.02,7000
537987,GS,537988,2017-01-17 18:18:13,238.97,239.1299,238.9667,239.09,7800
537988,GS,537989,2017-01-17 18:19:59,239.045,239.13,238.99,238.99,5600
537989,GS,537990,2017-01-17 18:20:01,239.0,239.13,238.99,239.08,6800
537990,GS,537991,2017-01-17 18:21:59,239.05,239.07,238.95,239.0399,9700
537991,GS,537992,2017-01-17 18:22:05,239.05,239.33,239.015,239.25,5600
537992,GS,537993,2017-01-17 18:23:08,239.34,239.42,239.201,239.42,4700
537993,GS,537994,2017-01-17 18:24:04,239.39,239.41,239.29,239.33,4800
537994,GS,537995,2017-01-17 18:25:50,239.33,239.38,239.31,239.33,3100
537995,GS,537996,2017-01-17 18:26:00,239.36,239.36,239.16,239.16,9200
537996,GS,537997,2017-01-17 18:27:00,239.2,239.24,239.0,239.01,3000
537997,GS,537998,2017-01-17 18:28:59,239.08,239.08,238.9,238.915,7500
537998,GS,537999,2017-01-17 18:29:02,238.94,238.94,238.8,238.9,2800
537999,GS,538000,2017-01-17 18:30:00,238.89,238.99,238.87,238.97,3600
538000,GS,538001,2017-01-17 18:31:00,238.9,238.96,238.88,238.89,2200
538001,GS,538002,2017-01-17 18:32:07,238.95,239.19,238.89,239.15,8700
538002,GS,538003,2017-01-17 18:33:30,239.21,239.21,239.11,239.18200000000002,1500
538003,GS,538004,2017-01-17 18:34:04,239.2,239.2,239.05,239.07,4000
538004,GS,538005,2017-01-17 18:35:02,239.06,239.06,238.96,238.96,4800
538005,GS,538006,2017-01-17 18:36:06,238.96,239.06,238.91,238.9495,1600
538006,GS,538007,2017-01-17 18:37:01,238.9,239.0,238.88,238.89,3100
538007,GS,538008,2017-01-17 18:38:00,238.937,238.937,238.81,238.82,8000
538008,GS,538009,2017-01-17 18:39:07,238.89,238.9,238.68,238.69,4800
538009,GS,538010,2017-01-17 18:40:03,238.69,238.79,238.59,238.79,5000
538010,GS,538011,2017-01-17 18:41:04,238.817,238.817,238.64,238.64,6400
538011,GS,538012,2017-01-17 18:42:23,238.68,238.68,238.58,238.605,4400
538012,GS,538013,2017-01-17 18:43:06,238.56,238.62,238.45,238.45,5500
538013,GS,538014,2017-01-17 18:44:00,238.51,238.54,238.38,238.54,8800
538014,GS,538015,2017-01-17 18:45:07,238.55,238.66,238.55,238.64,8500
538015,GS,538016,2017-01-17 18:46:02,238.7,238.86,238.7,238.82,3500
538016,GS,538017,2017-01-17 18:47:56,238.88,238.89,238.79,238.85,3800
538017,GS,538018,2017-01-17 18:48:04,238.82,238.85,238.78,238.8144,1300
538018,GS,538019,2017-01-17 18:49:00,238.82,238.84,238.7,238.7399,4200
538019,GS,538020,2017-01-17 18:50:50,238.7,238.73,238.67,238.69,1800
538020,GS,538021,2017-01-17 18:51:02,238.68,238.78,238.67,238.78,7000
538021,GS,538022,2017-01-17 18:52:00,238.77,238.81900000000002,238.72,238.76,3200
538022,GS,538023,2017-01-17 18:53:12,238.76,238.82,238.72,238.8,6100
538023,GS,538024,2017-01-17 18:54:03,238.8,238.82,238.71,238.72,3300
538024,GS,538025,2017-01-17 18:55:18,238.72,238.82,238.72,238.77700000000002,3900
538025,GS,538026,2017-01-17 18:56:28,238.73,238.81,238.73,238.79,1600
538026,GS,538027,2017-01-17 18:57:06,238.73,238.83,238.73,238.83,5800
538027,GS,538028,2017-01-17 18:58:02,238.84,239.09,238.84,238.95,16200
538028,GS,538029,2017-01-17 18:59:11,238.99,239.2,238.99,239.17,4700
538029,GS,538030,2017-01-17 19:00:03,239.16,239.17,239.08,239.08,2300
538030,GS,538031,2017-01-17 19:01:06,239.18,239.28,239.05,239.0964,9500
538031,GS,538032,2017-01-17 19:02:00,239.11,239.18,239.04,239.18,10800
538032,GS,538033,2017-01-17 19:03:56,239.2084,239.33,239.2,239.3,5700
538033,GS,538034,2017-01-17 19:04:00,239.3,239.4095,239.26,239.36,11400
538034,GS,538035,2017-01-17 19:05:05,239.3866,239.42,239.28,239.42,7600
538035,GS,538036,2017-01-17 19:06:04,239.39,239.41,239.24,239.2675,9100
538036,GS,538037,2017-01-17 19:07:01,239.23,239.25,239.22,239.22,1200
538037,GS,538038,2017-01-17 19:08:07,239.3,239.34,239.11,239.12,6600
538038,GS,538039,2017-01-17 19:09:00,239.11,239.2,239.11,239.11,1700
538039,GS,538040,2017-01-17 19:10:04,239.14,239.1402,239.03,239.03,2500
538040,GS,538041,2017-01-17 19:11:00,239.0512,239.09,239.01,239.03,6700
538041,GS,538042,2017-01-17 19:12:59,239.06,239.08,238.94,238.95,5900
538042,GS,538043,2017-01-17 19:13:03,238.96,239.0,238.86,238.94,5800
538043,GS,538044,2017-01-17 19:14:28,238.989,238.989,238.85,238.85,3500
538044,GS,538045,2017-01-17 19:15:01,238.89,238.94,238.83,238.86,5800
538045,GS,538046,2017-01-17 19:16:03,238.9124,239.13,238.9,238.93,5900
538046,GS,538047,2017-01-17 19:17:10,238.90099999999998,238.93,238.81,238.81,4300
538047,GS,538048,2017-01-17 19:18:05,238.82,239.0251,238.82,239.0251,7900
538048,GS,538049,2017-01-17 19:19:05,238.99,239.025,238.95,238.993,3700
538049,GS,538050,2017-01-17 19:20:01,238.88,238.926,238.55,238.611,10900
538050,GS,538051,2017-01-17 19:21:00,238.56,238.68,238.55,238.56,7400
538051,GS,538052,2017-01-17 19:22:03,238.56,238.62,238.38,238.38,11900
538052,GS,538053,2017-01-17 19:23:00,238.47,238.68,238.4,238.47,20200
538053,GS,538054,2017-01-17 19:24:11,238.46,238.48,238.11,238.11,30700
538054,GS,538055,2017-01-17 19:25:05,238.23,238.3988,238.13,238.2875,14500
538055,GS,538056,2017-01-17 19:26:00,238.18,238.29,238.09,238.27,6800
538056,GS,538057,2017-01-17 19:27:06,238.27,238.28,238.0,238.01,17900
538057,GS,538058,2017-01-17 19:28:00,238.01,238.14,238.0,238.11,22400
538058,GS,538059,2017-01-17 19:29:00,238.09,238.09,237.801,237.84,34400
538059,GS,538060,2017-01-17 19:30:01,237.86,237.99,237.82,237.82,19900
538060,GS,538061,2017-01-17 19:31:03,237.77,237.95,237.73,237.95,18100
538061,GS,538062,2017-01-17 19:32:03,237.91,237.91,237.79,237.8,12100
538062,GS,538063,2017-01-17 19:33:02,237.82,237.885,237.77,237.84,58600
538063,GS,538064,2017-01-17 19:34:04,237.88,237.96200000000002,237.77,237.77,8900
538064,GS,538065,2017-01-17 19:35:03,237.8,237.82,237.51,237.541,18200
538065,GS,538066,2017-01-17 19:36:58,237.6073,237.6073,237.43,237.498,19200
538066,GS,538067,2017-01-17 19:37:00,237.5388,237.5699,237.34,237.43,24900
538067,GS,538068,2017-01-17 19:38:00,237.41,237.6031,237.38,237.51,11500
538068,GS,538069,2017-01-17 19:39:59,237.59,237.59,237.38,237.45,8000
538069,GS,538070,2017-01-17 19:40:00,237.5,237.5,237.23,237.25,15200
538070,GS,538071,2017-01-17 19:41:01,237.26,237.26,236.96,236.96,23600
538071,GS,538072,2017-01-17 19:42:59,236.96,237.2,236.9,236.94,37300
538072,GS,538073,2017-01-17 19:43:01,236.99,237.15,236.95,237.15,17300
538073,GS,538074,2017-01-17 19:44:00,237.13,237.25,237.1,237.2225,27200
538074,GS,538075,2017-01-17 19:45:01,237.169,237.4,237.169,237.4,23000
538075,GS,538076,2017-01-17 19:46:00,237.368,237.4,237.28,237.28,9400
538076,GS,538077,2017-01-17 19:47:01,237.31,237.41,237.31,237.35,12200
538077,GS,538078,2017-01-17 19:48:58,237.37,237.4,237.26,237.327,9300
538078,GS,538079,2017-01-17 19:49:02,237.2572,237.34,237.22,237.28,12300
538079,GS,538080,2017-01-17 19:50:01,237.28,237.28,237.05,237.05,11600
538080,GS,538081,2017-01-17 19:51:07,237.03,237.1387,237.03,237.07,6000
538081,GS,538082,2017-01-17 19:52:01,237.095,237.2,236.65,236.77,47500
538082,GS,538083,2017-01-17 19:53:09,236.74,237.1,236.7161,237.0,11900
538083,GS,538084,2017-01-17 19:54:59,237.0,237.05,236.91,236.94,7200
538084,GS,538085,2017-01-17 19:55:01,236.99,237.0799,236.99,237.01,7600
538085,GS,538086,2017-01-17 19:56:59,236.94,237.1,236.92,237.03,14200
538086,GS,538087,2017-01-17 19:57:59,237.08,237.1,236.92,237.05,39600
538087,GS,538088,2017-01-17 19:58:59,237.075,237.075,236.9902,237.0,4200
538088,GS,538089,2017-01-17 19:59:00,237.01,237.03,236.94,237.0,12600
538089,GS,538090,2017-01-17 20:00:01,237.03,237.03,236.9,236.9,9100
538090,GS,538091,2017-01-17 20:01:01,236.89,237.015,236.88,236.94,10200
538091,GS,538092,2017-01-17 20:02:00,236.94,236.96,236.62,236.64,27800
538092,GS,538093,2017-01-17 20:03:59,236.64,236.74,236.37,236.64,47000
538093,GS,538094,2017-01-17 20:04:01,236.61,236.74,236.61,236.74,5600
538094,GS,538095,2017-01-17 20:05:00,236.725,236.735,236.5,236.5,9600
538095,GS,538096,2017-01-17 20:06:01,236.51,236.51,236.21,236.23,13100
538096,GS,538097,2017-01-17 20:07:00,236.3,236.3899,236.19,236.37,33400
538097,GS,538098,2017-01-17 20:08:01,236.34,236.5,236.2,236.29,20400
538098,GS,538099,2017-01-17 20:09:03,236.35,236.4,235.91,236.0,63300
538099,GS,538100,2017-01-17 20:10:59,236.0,236.24,235.94,236.0,33600
538100,GS,538101,2017-01-17 20:11:03,236.05,236.49,235.98,236.486,26500
538101,GS,538102,2017-01-17 20:12:00,236.48,236.55,236.357,236.495,11900
538102,GS,538103,2017-01-17 20:13:59,236.535,236.688,236.33,236.33,23400
538103,GS,538104,2017-01-17 20:14:58,236.415,236.57,236.38,236.44,14500
538104,GS,538105,2017-01-17 20:15:00,236.47,236.52,236.28,236.386,11800
538105,GS,538106,2017-01-17 20:16:00,236.38,236.505,236.27,236.2901,21000
538106,GS,538107,2017-01-17 20:17:01,236.29,236.35,236.275,236.275,16900
538107,GS,538108,2017-01-17 20:18:01,236.2841,236.2841,236.06,236.14,15200
538108,GS,538109,2017-01-17 20:19:59,236.171,236.35,236.1,236.27,22200
538109,GS,538110,2017-01-17 20:20:00,236.2812,236.35299999999998,236.24,236.29,20200
538110,GS,538111,2017-01-17 20:21:58,236.29,236.31,236.1,236.25,16100
538111,GS,538112,2017-01-17 20:22:01,236.24,236.315,236.16,236.3,28500
538112,GS,538113,2017-01-17 20:23:59,236.34,236.52,236.315,236.46,23700
538113,GS,538114,2017-01-17 20:24:00,236.45,236.5,236.35,236.35,11300
538114,GS,538115,2017-01-17 20:25:01,236.385,236.54,236.38,236.5,18400
538115,GS,538116,2017-01-17 20:26:01,236.48,236.53,236.41,236.4201,7100
538116,GS,538117,2017-01-17 20:27:00,236.425,236.5,236.37,236.46,18000
538117,GS,538118,2017-01-17 20:28:00,236.435,236.51,236.3,236.34,13300
538118,GS,538119,2017-01-17 20:29:01,236.34,236.34,236.02,236.09,14600
538119,GS,538120,2017-01-17 20:30:00,236.14,236.17,235.92,235.92,28900
538120,GS,538121,2017-01-17 20:31:01,235.95,236.11,235.95,236.05,12900
538121,GS,538122,2017-01-17 20:32:58,236.08,236.08,235.93,236.01,27000
538122,GS,538123,2017-01-17 20:33:59,236.03,236.15,235.9901,236.05,24000
538123,GS,538124,2017-01-17 20:34:01,236.06,236.11,235.97,236.02,34400
538124,GS,538125,2017-01-17 20:35:00,236.02,236.035,235.89,235.95,38000
538125,GS,538126,2017-01-17 20:36:59,235.94,236.02,235.83,236.0,41800
538126,GS,538127,2017-01-17 20:37:00,236.0,236.0,235.85,235.89,29400
538127,GS,538128,2017-01-17 20:38:55,235.92,236.18,235.92,236.1724,16800
538128,GS,538129,2017-01-17 20:39:00,236.155,236.5783,236.05,236.45,34300
538129,GS,538130,2017-01-17 20:40:02,236.41,236.55,236.36,236.52,17400
538130,GS,538131,2017-01-17 20:41:03,236.48,236.8311,236.47,236.78,23200
538131,GS,538132,2017-01-17 20:42:59,236.77,236.77,236.46,236.47,17000
538132,GS,538133,2017-01-17 20:43:00,236.47,236.47,236.35,236.37,22000
538133,GS,538134,2017-01-17 20:44:03,236.33,236.4699,236.25,236.43,23100
538134,GS,538135,2017-01-17 20:45:00,236.4,236.44,236.16,236.16,30400
538135,GS,538136,2017-01-17 20:46:02,236.231,236.25,236.08,236.14,25400
538136,GS,538137,2017-01-17 20:47:04,236.15,236.2,236.0657,236.0657,19900
538137,GS,538138,2017-01-17 20:48:02,236.08,236.144,236.03,236.03,30100
538138,GS,538139,2017-01-17 20:49:00,236.05,236.07,235.96,235.97,32400
538139,GS,538140,2017-01-17 20:50:04,236.0,236.0,235.94,235.95,38400
538140,GS,538141,2017-01-17 20:51:01,235.955,235.97,235.82,235.845,30900
538141,GS,538142,2017-01-17 20:52:05,235.8175,235.89,235.79,235.89,41900
538142,GS,538143,2017-01-17 20:53:03,235.85,235.87,235.7,235.83,28300
538143,GS,538144,2017-01-17 20:54:58,235.85,236.03,235.83,236.0,32500
538144,GS,538145,2017-01-17 20:55:02,236.0,236.06,235.97,236.01,50100
538145,GS,538146,2017-01-17 20:56:03,235.99,236.0,235.615,235.615,63200
538146,GS,538147,2017-01-17 20:57:00,235.675,235.75,235.61,235.72,63400
538147,GS,538148,2017-01-17 20:58:04,235.69,236.0,235.6732,235.97,78300
538148,GS,538149,2017-01-17 20:59:16,236.0984,236.4893,236.07,236.09,160300
538149,GS,538150,2017-01-17 21:00:00,235.74,235.74,235.74,235.74,474200
